film,filmLabel,realisateurLabel,duree,genreLabel,dateLabel,note
http://www.wikidata.org/entity/Q167834,Miss Firecracker,Thomas Schlamme,99,comédie,1989-01-01T00:00:00Z,82%
http://www.wikidata.org/entity/Q169372,Objectif Terrienne,Julien Temple,99,film ou téléfilm de science-fiction,1989-01-01T00:00:00Z,69%
http://www.wikidata.org/entity/Q169372,Objectif Terrienne,Julien Temple,99,film ou téléfilm de science-fiction,1989-08-17T00:00:00Z,69%
http://www.wikidata.org/entity/Q174153,Les Bleus,Ivan Reitman,118,film et téléfilm de guerre,1981-06-26T00:00:00Z,88%
http://www.wikidata.org/entity/Q174153,Les Bleus,Ivan Reitman,118,film et téléfilm de guerre,1981-09-03T00:00:00Z,88%
http://www.wikidata.org/entity/Q174153,Les Bleus,Ivan Reitman,118,film et téléfilm de guerre,1981-10-31T00:00:00Z,88%
http://www.wikidata.org/entity/Q174153,Les Bleus,Ivan Reitman,118,film et téléfilm de guerre,1981-11-02T00:00:00Z,88%
http://www.wikidata.org/entity/Q174153,Les Bleus,Ivan Reitman,118,film et téléfilm de guerre,1981-11-16T00:00:00Z,88%
http://www.wikidata.org/entity/Q174153,Les Bleus,Ivan Reitman,118,film et téléfilm de guerre,1981-12-10T00:00:00Z,88%
http://www.wikidata.org/entity/Q174153,Les Bleus,Ivan Reitman,118,film et téléfilm de guerre,1981-12-17T00:00:00Z,88%
http://www.wikidata.org/entity/Q174153,Les Bleus,Ivan Reitman,118,film et téléfilm de guerre,1981-12-25T00:00:00Z,88%
